,file_name,actor,emotions,emotion_id,statement,image_path
187,data/speech-emotion-recognition-ravdess-data/Actor_12/03-01-04-01-02-01-12.wav,12,sad,4,2,data/images/03-01-04-01-02-01-12.png
188,data/speech-emotion-recognition-ravdess-data/Actor_12/03-01-05-01-02-01-12.wav,12,angry,5,2,data/images/03-01-05-01-02-01-12.png
189,data/speech-emotion-recognition-ravdess-data/Actor_12/03-01-06-01-02-01-12.wav,12,fear,6,2,data/images/03-01-06-01-02-01-12.png
190,data/speech-emotion-recognition-ravdess-data/Actor_12/03-01-07-01-02-01-12.wav,12,disgust,7,2,data/images/03-01-07-01-02-01-12.png
191,data/speech-emotion-recognition-ravdess-data/Actor_12/03-01-08-01-02-01-12.wav,12,surprise,8,2,data/images/03-01-08-01-02-01-12.png
192,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-01-01-01-01-13.wav,13,neutral,1,1,data/images/03-01-01-01-01-01-13.png
193,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-02-01-01-01-13.wav,13,calm,2,1,data/images/03-01-02-01-01-01-13.png
194,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-03-01-01-01-13.wav,13,happy,3,1,data/images/03-01-03-01-01-01-13.png
195,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-04-01-01-01-13.wav,13,sad,4,1,data/images/03-01-04-01-01-01-13.png
196,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-05-01-01-01-13.wav,13,angry,5,1,data/images/03-01-05-01-01-01-13.png
197,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-06-01-01-01-13.wav,13,fear,6,1,data/images/03-01-06-01-01-01-13.png
198,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-07-01-01-01-13.wav,13,disgust,7,1,data/images/03-01-07-01-01-01-13.png
199,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-08-01-01-01-13.wav,13,surprise,8,1,data/images/03-01-08-01-01-01-13.png
200,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-01-01-02-01-13.wav,13,neutral,1,2,data/images/03-01-01-01-02-01-13.png
201,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-02-01-02-01-13.wav,13,calm,2,2,data/images/03-01-02-01-02-01-13.png
202,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-03-01-02-01-13.wav,13,happy,3,2,data/images/03-01-03-01-02-01-13.png
203,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-04-01-02-01-13.wav,13,sad,4,2,data/images/03-01-04-01-02-01-13.png
204,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-05-01-02-01-13.wav,13,angry,5,2,data/images/03-01-05-01-02-01-13.png
205,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-06-01-02-01-13.wav,13,fear,6,2,data/images/03-01-06-01-02-01-13.png
206,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-07-01-02-01-13.wav,13,disgust,7,2,data/images/03-01-07-01-02-01-13.png
207,data/speech-emotion-recognition-ravdess-data/Actor_13/03-01-08-01-02-01-13.wav,13,surprise,8,2,data/images/03-01-08-01-02-01-13.png
208,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-01-01-01-01-14.wav,14,neutral,1,1,data/images/03-01-01-01-01-01-14.png
209,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-02-01-01-01-14.wav,14,calm,2,1,data/images/03-01-02-01-01-01-14.png
210,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-03-01-01-01-14.wav,14,happy,3,1,data/images/03-01-03-01-01-01-14.png
211,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-04-01-01-01-14.wav,14,sad,4,1,data/images/03-01-04-01-01-01-14.png
212,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-05-01-01-01-14.wav,14,angry,5,1,data/images/03-01-05-01-01-01-14.png
213,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-06-01-01-01-14.wav,14,fear,6,1,data/images/03-01-06-01-01-01-14.png
214,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-07-01-01-01-14.wav,14,disgust,7,1,data/images/03-01-07-01-01-01-14.png
215,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-08-01-01-01-14.wav,14,surprise,8,1,data/images/03-01-08-01-01-01-14.png
216,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-01-01-02-01-14.wav,14,neutral,1,2,data/images/03-01-01-01-02-01-14.png
217,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-02-01-02-01-14.wav,14,calm,2,2,data/images/03-01-02-01-02-01-14.png
218,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-03-01-02-01-14.wav,14,happy,3,2,data/images/03-01-03-01-02-01-14.png
219,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-04-01-02-01-14.wav,14,sad,4,2,data/images/03-01-04-01-02-01-14.png
220,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-05-01-02-01-14.wav,14,angry,5,2,data/images/03-01-05-01-02-01-14.png
221,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-06-01-02-01-14.wav,14,fear,6,2,data/images/03-01-06-01-02-01-14.png
222,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-07-01-02-01-14.wav,14,disgust,7,2,data/images/03-01-07-01-02-01-14.png
223,data/speech-emotion-recognition-ravdess-data/Actor_14/03-01-08-01-02-01-14.wav,14,surprise,8,2,data/images/03-01-08-01-02-01-14.png
224,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-01-01-01-01-15.wav,15,neutral,1,1,data/images/03-01-01-01-01-01-15.png
225,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-02-01-01-01-15.wav,15,calm,2,1,data/images/03-01-02-01-01-01-15.png
226,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-03-01-01-01-15.wav,15,happy,3,1,data/images/03-01-03-01-01-01-15.png
227,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-04-01-01-01-15.wav,15,sad,4,1,data/images/03-01-04-01-01-01-15.png
228,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-05-01-01-01-15.wav,15,angry,5,1,data/images/03-01-05-01-01-01-15.png
229,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-06-01-01-01-15.wav,15,fear,6,1,data/images/03-01-06-01-01-01-15.png
230,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-07-01-01-01-15.wav,15,disgust,7,1,data/images/03-01-07-01-01-01-15.png
231,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-08-01-01-01-15.wav,15,surprise,8,1,data/images/03-01-08-01-01-01-15.png
232,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-01-01-02-01-15.wav,15,neutral,1,2,data/images/03-01-01-01-02-01-15.png
233,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-02-01-02-01-15.wav,15,calm,2,2,data/images/03-01-02-01-02-01-15.png
234,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-03-01-02-01-15.wav,15,happy,3,2,data/images/03-01-03-01-02-01-15.png
235,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-04-01-02-01-15.wav,15,sad,4,2,data/images/03-01-04-01-02-01-15.png
236,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-05-01-02-01-15.wav,15,angry,5,2,data/images/03-01-05-01-02-01-15.png
237,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-06-01-02-01-15.wav,15,fear,6,2,data/images/03-01-06-01-02-01-15.png
238,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-07-01-02-01-15.wav,15,disgust,7,2,data/images/03-01-07-01-02-01-15.png
239,data/speech-emotion-recognition-ravdess-data/Actor_15/03-01-08-01-02-01-15.wav,15,surprise,8,2,data/images/03-01-08-01-02-01-15.png
240,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-01-01-01-01-16.wav,16,neutral,1,1,data/images/03-01-01-01-01-01-16.png
241,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-02-01-01-01-16.wav,16,calm,2,1,data/images/03-01-02-01-01-01-16.png
242,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-03-01-01-01-16.wav,16,happy,3,1,data/images/03-01-03-01-01-01-16.png
243,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-04-01-01-01-16.wav,16,sad,4,1,data/images/03-01-04-01-01-01-16.png
244,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-05-01-01-01-16.wav,16,angry,5,1,data/images/03-01-05-01-01-01-16.png
245,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-06-01-01-01-16.wav,16,fear,6,1,data/images/03-01-06-01-01-01-16.png
246,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-07-01-01-01-16.wav,16,disgust,7,1,data/images/03-01-07-01-01-01-16.png
247,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-08-01-01-01-16.wav,16,surprise,8,1,data/images/03-01-08-01-01-01-16.png
248,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-01-01-02-01-16.wav,16,neutral,1,2,data/images/03-01-01-01-02-01-16.png
249,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-02-01-02-01-16.wav,16,calm,2,2,data/images/03-01-02-01-02-01-16.png
250,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-03-01-02-01-16.wav,16,happy,3,2,data/images/03-01-03-01-02-01-16.png
251,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-04-01-02-01-16.wav,16,sad,4,2,data/images/03-01-04-01-02-01-16.png
252,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-05-01-02-01-16.wav,16,angry,5,2,data/images/03-01-05-01-02-01-16.png
253,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-06-01-02-01-16.wav,16,fear,6,2,data/images/03-01-06-01-02-01-16.png
254,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-07-01-02-01-16.wav,16,disgust,7,2,data/images/03-01-07-01-02-01-16.png
255,data/speech-emotion-recognition-ravdess-data/Actor_16/03-01-08-01-02-01-16.wav,16,surprise,8,2,data/images/03-01-08-01-02-01-16.png
256,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-01-01-01-01-17.wav,17,neutral,1,1,data/images/03-01-01-01-01-01-17.png
257,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-02-01-01-01-17.wav,17,calm,2,1,data/images/03-01-02-01-01-01-17.png
258,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-03-01-01-01-17.wav,17,happy,3,1,data/images/03-01-03-01-01-01-17.png
259,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-04-01-01-01-17.wav,17,sad,4,1,data/images/03-01-04-01-01-01-17.png
260,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-05-01-01-01-17.wav,17,angry,5,1,data/images/03-01-05-01-01-01-17.png
261,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-06-01-01-01-17.wav,17,fear,6,1,data/images/03-01-06-01-01-01-17.png
262,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-07-01-01-01-17.wav,17,disgust,7,1,data/images/03-01-07-01-01-01-17.png
263,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-08-01-01-01-17.wav,17,surprise,8,1,data/images/03-01-08-01-01-01-17.png
264,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-01-01-02-01-17.wav,17,neutral,1,2,data/images/03-01-01-01-02-01-17.png
265,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-02-01-02-01-17.wav,17,calm,2,2,data/images/03-01-02-01-02-01-17.png
266,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-03-01-02-01-17.wav,17,happy,3,2,data/images/03-01-03-01-02-01-17.png
267,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-04-01-02-01-17.wav,17,sad,4,2,data/images/03-01-04-01-02-01-17.png
268,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-05-01-02-01-17.wav,17,angry,5,2,data/images/03-01-05-01-02-01-17.png
269,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-06-01-02-01-17.wav,17,fear,6,2,data/images/03-01-06-01-02-01-17.png
270,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-07-01-02-01-17.wav,17,disgust,7,2,data/images/03-01-07-01-02-01-17.png
271,data/speech-emotion-recognition-ravdess-data/Actor_17/03-01-08-01-02-01-17.wav,17,surprise,8,2,data/images/03-01-08-01-02-01-17.png
272,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-01-01-01-01-18.wav,18,neutral,1,1,data/images/03-01-01-01-01-01-18.png
273,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-02-01-01-01-18.wav,18,calm,2,1,data/images/03-01-02-01-01-01-18.png
274,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-03-01-01-01-18.wav,18,happy,3,1,data/images/03-01-03-01-01-01-18.png
275,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-04-01-01-01-18.wav,18,sad,4,1,data/images/03-01-04-01-01-01-18.png
276,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-05-01-01-01-18.wav,18,angry,5,1,data/images/03-01-05-01-01-01-18.png
277,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-06-01-01-01-18.wav,18,fear,6,1,data/images/03-01-06-01-01-01-18.png
278,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-07-01-01-01-18.wav,18,disgust,7,1,data/images/03-01-07-01-01-01-18.png
279,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-08-01-01-01-18.wav,18,surprise,8,1,data/images/03-01-08-01-01-01-18.png
280,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-01-01-02-01-18.wav,18,neutral,1,2,data/images/03-01-01-01-02-01-18.png
281,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-02-01-02-01-18.wav,18,calm,2,2,data/images/03-01-02-01-02-01-18.png
282,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-03-01-02-01-18.wav,18,happy,3,2,data/images/03-01-03-01-02-01-18.png
283,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-04-01-02-01-18.wav,18,sad,4,2,data/images/03-01-04-01-02-01-18.png
284,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-05-01-02-01-18.wav,18,angry,5,2,data/images/03-01-05-01-02-01-18.png
285,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-06-01-02-01-18.wav,18,fear,6,2,data/images/03-01-06-01-02-01-18.png
286,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-07-01-02-01-18.wav,18,disgust,7,2,data/images/03-01-07-01-02-01-18.png
287,data/speech-emotion-recognition-ravdess-data/Actor_18/03-01-08-01-02-01-18.wav,18,surprise,8,2,data/images/03-01-08-01-02-01-18.png
288,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-01-01-01-01-19.wav,19,neutral,1,1,data/images/03-01-01-01-01-01-19.png
289,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-02-01-01-01-19.wav,19,calm,2,1,data/images/03-01-02-01-01-01-19.png
290,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-03-01-01-01-19.wav,19,happy,3,1,data/images/03-01-03-01-01-01-19.png
291,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-04-01-01-01-19.wav,19,sad,4,1,data/images/03-01-04-01-01-01-19.png
292,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-05-01-01-01-19.wav,19,angry,5,1,data/images/03-01-05-01-01-01-19.png
293,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-06-01-01-01-19.wav,19,fear,6,1,data/images/03-01-06-01-01-01-19.png
294,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-07-01-01-01-19.wav,19,disgust,7,1,data/images/03-01-07-01-01-01-19.png
295,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-08-01-01-01-19.wav,19,surprise,8,1,data/images/03-01-08-01-01-01-19.png
296,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-01-01-02-01-19.wav,19,neutral,1,2,data/images/03-01-01-01-02-01-19.png
297,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-02-01-02-01-19.wav,19,calm,2,2,data/images/03-01-02-01-02-01-19.png
298,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-03-01-02-01-19.wav,19,happy,3,2,data/images/03-01-03-01-02-01-19.png
299,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-04-01-02-01-19.wav,19,sad,4,2,data/images/03-01-04-01-02-01-19.png
300,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-05-01-02-01-19.wav,19,angry,5,2,data/images/03-01-05-01-02-01-19.png
301,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-06-01-02-01-19.wav,19,fear,6,2,data/images/03-01-06-01-02-01-19.png
302,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-07-01-02-01-19.wav,19,disgust,7,2,data/images/03-01-07-01-02-01-19.png
303,data/speech-emotion-recognition-ravdess-data/Actor_19/03-01-08-01-02-01-19.wav,19,surprise,8,2,data/images/03-01-08-01-02-01-19.png
304,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-01-01-01-01-20.wav,20,neutral,1,1,data/images/03-01-01-01-01-01-20.png
305,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-02-01-01-01-20.wav,20,calm,2,1,data/images/03-01-02-01-01-01-20.png
306,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-03-01-01-01-20.wav,20,happy,3,1,data/images/03-01-03-01-01-01-20.png
307,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-04-01-01-01-20.wav,20,sad,4,1,data/images/03-01-04-01-01-01-20.png
308,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-05-01-01-01-20.wav,20,angry,5,1,data/images/03-01-05-01-01-01-20.png
309,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-06-01-01-01-20.wav,20,fear,6,1,data/images/03-01-06-01-01-01-20.png
310,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-07-01-01-01-20.wav,20,disgust,7,1,data/images/03-01-07-01-01-01-20.png
311,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-08-01-01-01-20.wav,20,surprise,8,1,data/images/03-01-08-01-01-01-20.png
312,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-01-01-02-01-20.wav,20,neutral,1,2,data/images/03-01-01-01-02-01-20.png
313,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-02-01-02-01-20.wav,20,calm,2,2,data/images/03-01-02-01-02-01-20.png
314,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-03-01-02-01-20.wav,20,happy,3,2,data/images/03-01-03-01-02-01-20.png
315,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-04-01-02-01-20.wav,20,sad,4,2,data/images/03-01-04-01-02-01-20.png
316,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-05-01-02-01-20.wav,20,angry,5,2,data/images/03-01-05-01-02-01-20.png
317,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-06-01-02-01-20.wav,20,fear,6,2,data/images/03-01-06-01-02-01-20.png
318,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-07-01-02-01-20.wav,20,disgust,7,2,data/images/03-01-07-01-02-01-20.png
319,data/speech-emotion-recognition-ravdess-data/Actor_20/03-01-08-01-02-01-20.wav,20,surprise,8,2,data/images/03-01-08-01-02-01-20.png
320,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-01-01-01-01-21.wav,21,neutral,1,1,data/images/03-01-01-01-01-01-21.png
321,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-02-01-01-01-21.wav,21,calm,2,1,data/images/03-01-02-01-01-01-21.png
322,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-03-01-01-01-21.wav,21,happy,3,1,data/images/03-01-03-01-01-01-21.png
323,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-04-01-01-01-21.wav,21,sad,4,1,data/images/03-01-04-01-01-01-21.png
324,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-05-01-01-01-21.wav,21,angry,5,1,data/images/03-01-05-01-01-01-21.png
325,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-06-01-01-01-21.wav,21,fear,6,1,data/images/03-01-06-01-01-01-21.png
326,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-07-01-01-01-21.wav,21,disgust,7,1,data/images/03-01-07-01-01-01-21.png
327,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-08-01-01-01-21.wav,21,surprise,8,1,data/images/03-01-08-01-01-01-21.png
328,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-01-01-02-01-21.wav,21,neutral,1,2,data/images/03-01-01-01-02-01-21.png
329,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-02-01-02-01-21.wav,21,calm,2,2,data/images/03-01-02-01-02-01-21.png
330,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-03-01-02-01-21.wav,21,happy,3,2,data/images/03-01-03-01-02-01-21.png
331,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-04-01-02-01-21.wav,21,sad,4,2,data/images/03-01-04-01-02-01-21.png
332,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-05-01-02-01-21.wav,21,angry,5,2,data/images/03-01-05-01-02-01-21.png
333,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-06-01-02-01-21.wav,21,fear,6,2,data/images/03-01-06-01-02-01-21.png
334,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-07-01-02-01-21.wav,21,disgust,7,2,data/images/03-01-07-01-02-01-21.png
335,data/speech-emotion-recognition-ravdess-data/Actor_21/03-01-08-01-02-01-21.wav,21,surprise,8,2,data/images/03-01-08-01-02-01-21.png
336,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-01-01-01-01-22.wav,22,neutral,1,1,data/images/03-01-01-01-01-01-22.png
337,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-02-01-01-01-22.wav,22,calm,2,1,data/images/03-01-02-01-01-01-22.png
338,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-03-01-01-01-22.wav,22,happy,3,1,data/images/03-01-03-01-01-01-22.png
339,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-04-01-01-01-22.wav,22,sad,4,1,data/images/03-01-04-01-01-01-22.png
340,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-05-01-01-01-22.wav,22,angry,5,1,data/images/03-01-05-01-01-01-22.png
341,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-06-01-01-01-22.wav,22,fear,6,1,data/images/03-01-06-01-01-01-22.png
342,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-07-01-01-01-22.wav,22,disgust,7,1,data/images/03-01-07-01-01-01-22.png
343,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-08-01-01-01-22.wav,22,surprise,8,1,data/images/03-01-08-01-01-01-22.png
344,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-01-01-02-01-22.wav,22,neutral,1,2,data/images/03-01-01-01-02-01-22.png
345,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-02-01-02-01-22.wav,22,calm,2,2,data/images/03-01-02-01-02-01-22.png
346,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-03-01-02-01-22.wav,22,happy,3,2,data/images/03-01-03-01-02-01-22.png
347,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-04-01-02-01-22.wav,22,sad,4,2,data/images/03-01-04-01-02-01-22.png
348,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-05-01-02-01-22.wav,22,angry,5,2,data/images/03-01-05-01-02-01-22.png
349,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-06-01-02-01-22.wav,22,fear,6,2,data/images/03-01-06-01-02-01-22.png
350,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-07-01-02-01-22.wav,22,disgust,7,2,data/images/03-01-07-01-02-01-22.png
351,data/speech-emotion-recognition-ravdess-data/Actor_22/03-01-08-01-02-01-22.wav,22,surprise,8,2,data/images/03-01-08-01-02-01-22.png
352,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-01-01-01-01-23.wav,23,neutral,1,1,data/images/03-01-01-01-01-01-23.png
353,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-02-01-01-01-23.wav,23,calm,2,1,data/images/03-01-02-01-01-01-23.png
354,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-03-01-01-01-23.wav,23,happy,3,1,data/images/03-01-03-01-01-01-23.png
355,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-04-01-01-01-23.wav,23,sad,4,1,data/images/03-01-04-01-01-01-23.png
356,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-05-01-01-01-23.wav,23,angry,5,1,data/images/03-01-05-01-01-01-23.png
357,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-06-01-01-01-23.wav,23,fear,6,1,data/images/03-01-06-01-01-01-23.png
358,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-07-01-01-01-23.wav,23,disgust,7,1,data/images/03-01-07-01-01-01-23.png
359,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-08-01-01-01-23.wav,23,surprise,8,1,data/images/03-01-08-01-01-01-23.png
360,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-01-01-02-01-23.wav,23,neutral,1,2,data/images/03-01-01-01-02-01-23.png
361,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-02-01-02-01-23.wav,23,calm,2,2,data/images/03-01-02-01-02-01-23.png
362,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-03-01-02-01-23.wav,23,happy,3,2,data/images/03-01-03-01-02-01-23.png
363,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-04-01-02-01-23.wav,23,sad,4,2,data/images/03-01-04-01-02-01-23.png
364,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-05-01-02-01-23.wav,23,angry,5,2,data/images/03-01-05-01-02-01-23.png
365,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-06-01-02-01-23.wav,23,fear,6,2,data/images/03-01-06-01-02-01-23.png
366,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-07-01-02-01-23.wav,23,disgust,7,2,data/images/03-01-07-01-02-01-23.png
367,data/speech-emotion-recognition-ravdess-data/Actor_23/03-01-08-01-02-01-23.wav,23,surprise,8,2,data/images/03-01-08-01-02-01-23.png
368,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-01-01-01-01-24.wav,24,neutral,1,1,data/images/03-01-01-01-01-01-24.png
369,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-02-01-01-01-24.wav,24,calm,2,1,data/images/03-01-02-01-01-01-24.png
370,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-03-01-01-01-24.wav,24,happy,3,1,data/images/03-01-03-01-01-01-24.png
371,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-04-01-01-01-24.wav,24,sad,4,1,data/images/03-01-04-01-01-01-24.png
372,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-05-01-01-01-24.wav,24,angry,5,1,data/images/03-01-05-01-01-01-24.png
373,data/speech-emotion-recognition-ravdess-data/Actor_24/03-01-06-01-01-01-24.wav,24,fear,6,1,data/images/03-01-06-01-01-01-24.png
